-50,0,0
-50,0,0
-49.912,0,0
-49.476,0,0
-47.833,0,0
-45.817,0,0
-43.405,0,0
-40.721,0,0
-37.85,0,0
-34.854,0,0
-31.769,0,0
-28.615,0,0
-25.39,0,0
-22.055,0,0
-21.344,0,0
-21.344,1,0
-21.338,1,0
-21.307,1,0
-21.154,1,0
-20.39,1,0
-16.657,1,0
-12.44,1,0
-7.0003,1,0
0.058802,1,0
8.168,1,0
14.457,1,0
20.589,1,0
27.098,1,0
34.253,1,0
42.234,1,0
51.079,1,0
59.639,1,0
66.594,1,0
71.864,1,0
75.56,1,0
77.916,1,0
79.035,1,0
79.035,1,1
72.928,1,1
64.624,1,1
58.138,1,1
52.949,1,1
48.618,1,1
44.898,1,1
41.552,1,1
38.222,1,1
34.904,1,1
31.598,1,1
28.3,1,1
25.003,1,1
21.691,1,1
18.34,1,1
14.905,1,1
11.309,1,1
7.379,1,1
3.2647,1,1
0.20398,1,1
-1.828,1,1
-2.4005,1,1
-2.4005,0,1
-2.4149,0,1
-2.4863,0,1
-2.8425,0,1
-4.5558,0,1
-7.2616,0,1
-10.474,0,1
-13.958,0,1
-17.655,0,1
-21.584,0,1
-25.786,0,1
-30.31,0,1
-35.195,0,1
-40.456,0,1
-46.056,0,1
-51.863,0,1
-57.595,0,1
-62.292,0,1
-65.63,0,1
-67.78,0,1
-69.146,0,1
-69.19,0,1
-69.239,0,1
-69.159,0,1
-69.244,0,1
-69.114,0,1
-69.159,0,1
-69.159,0,0
-68.496,0,0
-65.357,0,0
-62.49,0,0
-59.773,0,0
-56.86,0,0
-53.81,0,0
-50.67,0,0
-47.472,0,0
-44.242,0,0
-40.997,0,0
-37.746,0,0
-34.495,0,0
-31.241,0,0
-27.975,0,0
-24.67,0,0
-21.87,0,0
-21.87,1,0
-21.864,1,0
-21.834,1,0
-21.681,1,0
-20.923,1,0
-17.218,1,0
-13.049,1,0
-7.6974,1,0
-0.82775,1,0
1.5388,1,0
1.5388,0,0
1.5384,0,0
1.5364,0,0
1.5264,0,0
1.4766,0,0
1.2307,0,0
0.11734,0,0
-1.2426,0,0
-2.0723,0,0
-2.0723,1,0
-2.0624,1,0
-2.0127,1,0
-1.7648,1,0
-0.53625,1,0
2.3376,1,0
5.9212,1,0
9.7527,1,0
13.748,1,0
17.956,1,0
22.457,1,0
27.341,1,0
27.395,1,0
27.395,0,0
27.394,0,0
27.391,0,0
27.377,0,0
27.304,0,0
26.941,0,0
25.179,0,0
23.034,0,0
23.034,1,0
23.076,1,0
23.287,1,0
24.33,1,0
25.82,1,0
27.74,1,0
30.038,1,0
32.687,1,0
35.678,1,0
39.01,1,0
42.686,1,0
46.702,1,0
51.046,1,0
55.677,1,0
60.511,1,0
65.392,1,0
70.066,1,0
70.846,1,0
70.846,1,1
65.369,1,1
58.856,1,1
53.542,1,1
49.121,1,1
45.334,1,1
42.021,1,1
38.726,1,1
35.431,1,1
32.142,1,1
28.856,1,1
25.568,1,1
22.266,1,1
18.927,1,1
15.515,1,1
11.957,1,1
8.1079,1,1
3.8145,1,1
0.58415,1,1
-1.1866,1,1
-2.6954,1,1
-4.2555,1,1
-5.8155,1,1
-7.247,1,1
-7.247,0,1
-7.2651,0,1
-7.3553,0,1
-7.8047,0,1
-9.2911,0,1
-11.487,0,1
-14.15,0,1
-17.153,0,1
-20.444,0,1
-24.018,0,1
-27.892,0,1
-32.088,0,1
-36.627,0,1
-41.507,0,1
-46.686,0,1
-50.501,0,1
-50.501,0,0
-50.408,0,0
-49.947,0,0
-48.276,0,0
-46.246,0,0
-43.824,0,0
-41.133,0,0
-38.258,0,0
-35.258,0,0
-33.331,0,0
-33.331,1,0
-33.326,1,0
-33.3,1,0
-33.17,1,0
-32.522,1,0
-29.605,1,0
-25.223,1,0
-20.833,1,0
-15.749,1,0
-9.896,1,0
-2.935,1,0
6.4552,1,0
14.142,1,0
21.15,1,0
28.572,1,0
36.791,1,0
46.009,1,0
55.341,1,0
63.171,1,0
69.317,1,0
73.813,1,0
76.833,1,0
78.679,1,0
79.324,1,0
79.371,1,0
79.402,1,0
79.338,1,0
79.425,1,0
79.256,1,0
79.518,1,0
79.302,1,0
79.361,1,0
79.361,1,1
73.229,1,1
64.846,1,1
58.309,1,1
53.089,1,1
48.737,1,1
45.001,1,1
41.653,1,1
38.322,1,1
35.003,1,1
31.697,1,1
28.399,1,1
25.101,1,1
21.79,1,1
18.44,1,1
15.009,1,1
11.419,1,1
7.5034,1,1
3.3586,1,1
0.26877,1,1
-1.7889,1,1
-3.2678,1,1
-4.8447,1,1
-6.3714,1,1
-7.7452,1,1
-8.905,1,1
-9.8247,1,1
-10.505,1,1
-10.969,1,1
-11.256,1,1
-11.339,1,1
-11.339,0,1
-11.362,0,1
-11.475,0,1
-12.039,0,1
