sim_name,result
90_20-with-40_70,0.000000
90_20-with-90_50,0.040000
90_20-with-100_70,0.062458
90_20-with-80_10,-0.346667
90_20-with-10_30,-0.040000
90_20-with-50_80,-0.002673
90_20-with-70_1,-0.088608
90_20-with-40_50,0.003152
90_20-with-100_100,0.051995
90_20-with-40_100,0.012296
90_20-with-70_40,0.046667
90_20-with-1_20,-0.190515
90_20-with-10_1,-0.052494
90_20-with-70_30,-0.024495
90_20-with-1_30,-0.217500
90_20-with-30_20,-0.038759
90_20-with-10_80,-0.005571
90_20-with-90_80,0.026667
90_20-with-100_20,-0.125220
90_20-with-10_100,-0.015000
90_20-with-10_40,-0.019640
90_20-with-1_80,-0.164966
90_20-with-80_70,0.031229
90_20-with-40_1,-0.033874
90_20-with-20_40,-0.009904
90_20-with-1_90,-0.154295
90_20-with-1_100,-0.143917
90_20-with-30_10,-0.061926
90_20-with-90_100,0.020000
90_20-with-70_100,0.021669
90_20-with-20_1,-0.004967
90_20-with-30_1,-0.031554
90_20-with-20_30,-0.035489
90_20-with-20_100,0.008935
90_20-with-50_30,-0.030551
90_20-with-70_60,0.039279
90_20-with-50_90,0.019262
90_20-with-90_90,0.031429
90_20-with-60_80,0.043644
90_20-with-20_50,-0.009545
90_20-with-1_10,-0.215505
90_20-with-20_90,0.000000
90_20-with-90_10,-0.420000
90_20-with-1_70,-0.152382
10_10-with-50_20,0.065465
10_10-with-10_90,0.027500
10_10-with-30_70,0.046852
10_10-with-10_50,0.060000
10_10-with-40_90,0.055333
10_10-with-70_20,0.029488
10_10-with-1_60,-0.325178
10_10-with-70_70,0.088889
10_10-with-100_80,0.053844
10_10-with-60_10,0.050088
10_10-with-90_1,0.044497
10_10-with-60_30,0.050529
10_10-with-100_30,0.027293
10_10-with-30_30,0.086667
10_10-with-10_60,0.116000
10_10-with-80_30,0.047043
10_10-with-80_90,0.044677
10_10-with-60_40,0.088268
10_10-with-10_70,0.016667
10_10-with-50_10,0.076026
10_10-with-90_40,0.046640
10_10-with-70_90,0.074710
10_10-with-60_60,0.141333
10_10-with-60_90,0.069675
10_10-with-40_10,0.047703
10_10-with-10_20,0.120000
10_10-with-70_50,0.058897
10_10-with-20_60,0.070265
10_10-with-60_20,0.052827
10_10-with-60_100,0.075509
10_10-with-30_40,0.096214
10_10-with-100_90,0.043563
10_10-with-100_1,0.049493
10_10-with-50_60,0.095406
10_10-with-40_80,0.074722
10_10-with-40_20,0.062857
10_10-with-40_40,0.084444
10_10-with-60_1,0.063580
10_10-with-80_20,0.050698
10_10-with-30_60,0.076681
10_10-with-30_80,0.046268
10_10-with-80_60,0.049531
10_10-with-80_40,0.083517
10_10-with-80_100,0.036892
10_10-with-80_50,0.059164
10_10-with-90_70,0.051995
10_10-with-80_80,0.034286
10_10-with-60_50,0.096016
10_10-with-50_40,0.081706
10_10-with-50_100,0.047762
10_10-with-50_50,0.103333
10_10-with-50_70,0.120268
10_10-with-1_50,-0.416427
10_10-with-20_70,0.101585
10_10-with-30_100,0.043133
10_10-with-70_10,0.017889
10_10-with-100_50,0.046176
10_10-with-40_60,0.102976
10_10-with-70_80,0.057760
10_10-with-40_70,0.064011
10_10-with-90_50,0.059196
10_10-with-100_70,0.035850
10_10-with-80_10,0.020444
10_10-with-10_30,0.130000
10_10-with-50_80,0.067416
10_10-with-70_1,0.035459
10_10-with-40_50,0.091951
10_10-with-100_100,0.057778
10_10-with-40_100,0.064552
10_10-with-70_40,0.046268
10_10-with-1_20,-1.072969
10_10-with-10_1,0.266667
10_10-with-70_30,0.034286
10_10-with-1_30,-0.791307
10_10-with-30_20,0.187794
10_10-with-10_80,0.037143
10_10-with-90_80,0.052827
10_10-with-100_20,0.029668
10_10-with-10_100,0.035556
10_10-with-10_40,0.066667
10_10-with-1_80,-0.214832
10_10-with-80_70,0.068955
10_10-with-40_1,0.109423
10_10-with-20_40,0.137433
10_10-with-1_90,-0.166130
10_10-with-1_100,-0.181041
10_10-with-30_10,0.008944
10_10-with-90_100,0.063049
10_10-with-70_100,0.042762
10_10-with-20_1,0.334432
10_10-with-30_1,0.282112
10_10-with-20_30,0.043644
10_10-with-20_100,0.074979
10_10-with-50_30,0.065320
10_10-with-70_60,0.064542
10_10-with-50_90,0.058919
10_10-with-90_90,0.055000
10_10-with-60_80,0.064745
10_10-with-20_50,0.086678
10_10-with-1_10,-1.418077
10_10-with-20_90,0.034663
10_10-with-90_10,-0.004472
10_10-with-1_70,-0.236543
50_20-with-10_90,-0.019262
50_20-with-30_70,0.000000
50_20-with-10_50,-0.029711
50_20-with-40_90,0.025392
50_20-with-70_20,0.035777
50_20-with-1_60,-0.279351
50_20-with-70_70,0.043818
50_20-with-100_80,0.034144
50_20-with-60_10,-0.200000
50_20-with-90_1,0.004116
50_20-with-60_30,0.026667
50_20-with-100_30,-0.007044
50_20-with-30_30,0.000000
50_20-with-10_60,0.016667
50_20-with-80_30,0.045714
50_20-with-80_90,0.038649
50_20-with-60_40,0.043644
50_20-with-10_70,0.000000
50_20-with-50_10,-0.340000
50_20-with-90_40,0.008165
50_20-with-70_90,0.051711
50_20-with-60_60,0.091493
50_20-with-60_90,0.053606
50_20-with-40_10,-0.280000
50_20-with-10_20,-0.031305
50_20-with-70_50,0.074833
50_20-with-20_60,0.015325
50_20-with-60_20,0.089443
50_20-with-60_100,0.037139
50_20-with-30_40,0.000000
50_20-with-100_90,0.035721
50_20-with-100_1,-0.003387
50_20-with-50_60,0.065000
50_20-with-40_80,0.052431
50_20-with-40_20,-0.107331
50_20-with-40_40,0.078558
50_20-with-60_1,-0.054433
50_20-with-80_20,0.035777
50_20-with-30_60,0.056737
50_20-with-30_80,0.031235
50_20-with-80_60,-0.019157
50_20-with-80_40,0.030729
50_20-with-80_100,0.018444
50_20-with-80_50,0.040000
50_20-with-90_70,0.032796
50_20-with-80_80,0.040734
50_20-with-60_50,0.031235
50_20-with-50_40,0.080000
50_20-with-50_100,0.027500
50_20-with-50_50,0.080000
50_20-with-50_70,0.040000
50_20-with-1_50,-0.303234
50_20-with-20_70,0.039862
50_20-with-30_100,0.026485
50_20-with-70_10,-0.130639
50_20-with-100_50,0.037829
50_20-with-40_60,0.077047
50_20-with-70_80,0.046852
50_20-with-40_70,0.035132
50_20-with-90_50,0.048281
50_20-with-100_70,0.042667
50_20-with-80_10,-0.062857
50_20-with-10_30,-0.069830
50_20-with-50_80,0.010000
50_20-with-70_1,-0.027264
50_20-with-40_50,-0.012494
50_20-with-100_100,0.036887
50_20-with-40_100,0.047043
50_20-with-70_40,0.086667
50_20-with-1_20,-0.349033
50_20-with-10_1,-0.057625
50_20-with-70_30,0.032660
50_20-with-1_30,-0.400639
50_20-with-30_20,-0.008944
50_20-with-10_80,-0.013363
50_20-with-90_80,0.045434
50_20-with-100_20,0.007155
50_20-with-10_100,-0.015275
50_20-with-10_40,-0.008165
50_20-with-1_80,-0.226044
50_20-with-80_70,0.043184
50_20-with-40_1,-0.081650
50_20-with-20_40,0.035850
50_20-with-1_90,-0.193197
50_20-with-1_100,-0.177160
50_20-with-30_10,-0.130639
50_20-with-90_100,0.024004
50_20-with-70_100,0.036116
50_20-with-20_1,0.025941
50_20-with-30_1,0.013632
50_20-with-20_30,-0.011429
50_20-with-20_100,0.004611
50_20-with-50_30,0.000000
50_20-with-70_60,0.017457
50_20-with-50_90,0.037143
50_20-with-90_90,0.028893
50_20-with-60_80,0.055708
50_20-with-20_50,0.013333
50_20-with-1_10,-0.364868
50_20-with-20_90,0.005153
50_20-with-90_10,-0.039279
50_20-with-1_70,-0.236759
10_90-with-30_70,0.053333
10_90-with-10_50,-0.035000
10_90-with-40_90,0.089443
10_90-with-70_20,-0.022691
10_90-with-1_60,-0.548593
10_90-with-70_70,0.028571
10_90-with-100_80,0.027690
10_90-with-60_10,-0.030739
10_90-with-90_1,0.015851
10_90-with-60_30,0.002439
10_90-with-100_30,0.006829
10_90-with-30_30,-0.015617
10_90-with-10_60,0.026667
10_90-with-80_30,0.028393
10_90-with-80_90,0.033222
10_90-with-60_40,0.032000
10_90-with-10_70,-0.010000
10_90-with-50_10,-0.028368
10_90-with-90_40,0.031229
10_90-with-70_90,0.062610
10_90-with-60_60,0.025220
10_90-with-60_90,0.050088
10_90-with-40_10,-0.020750
10_90-with-10_20,-0.020000
10_90-with-70_50,0.028168
10_90-with-20_60,0.024988
10_90-with-60_20,0.004465
10_90-with-60_100,0.063392
10_90-with-30_40,-0.018257
10_90-with-100_90,0.015901
10_90-with-100_1,0.013399
10_90-with-50_60,0.040853
10_90-with-40_80,0.074286
10_90-with-40_20,0.012883
10_90-with-40_40,0.013287
10_90-with-60_1,0.005709
10_90-with-80_20,0.013333
10_90-with-30_60,0.037417
10_90-with-30_80,0.065320
10_90-with-80_60,0.026248
10_90-with-80_40,0.021535
10_90-with-80_100,0.022814
10_90-with-80_50,0.029582
10_90-with-90_70,0.043644
10_90-with-80_80,0.025349
10_90-with-60_50,0.037824
10_90-with-50_40,0.023851
10_90-with-50_100,0.061101
10_90-with-50_50,0.033333
10_90-with-50_70,0.036742
10_90-with-1_50,-0.498744
10_90-with-20_70,0.061101
10_90-with-30_100,0.048990
10_90-with-70_10,-0.019157
10_90-with-100_50,0.018470
10_90-with-40_60,0.022222
10_90-with-70_80,0.032437
10_90-with-40_70,0.071701
10_90-with-90_50,0.008165
10_90-with-100_70,0.029242
10_90-with-80_10,-0.016084
10_90-with-10_30,-0.030000
10_90-with-50_80,0.013093
10_90-with-70_1,-0.014356
10_90-with-40_50,0.042144
10_90-with-100_100,0.041535
10_90-with-40_100,0.080000
10_90-with-70_40,0.040638
10_90-with-1_20,-0.257233
10_90-with-10_1,-0.042697
10_90-with-70_30,0.006667
10_90-with-1_30,-0.298964
10_90-with-30_20,-0.010887
10_90-with-10_80,-0.060000
10_90-with-90_80,0.033333
10_90-with-100_20,-0.004895
10_90-with-10_100,0.040000
10_90-with-10_40,0.008000
10_90-with-1_80,-1.323793
10_90-with-80_70,0.039615
10_90-with-40_1,0.010514
10_90-with-20_40,-0.003904
10_90-with-1_90,-1.690037
10_90-with-1_100,-1.184446
10_90-with-30_10,-0.021669
10_90-with-90_100,0.013333
10_90-with-70_100,0.044233
10_90-with-20_1,-0.004459
10_90-with-30_1,0.004359
10_90-with-20_30,-0.016385
10_90-with-20_100,0.120000
10_90-with-50_30,0.018708
10_90-with-70_60,0.021773
10_90-with-50_90,0.044721
10_90-with-90_90,0.046957
10_90-with-60_80,0.066914
10_90-with-20_50,0.028893
10_90-with-1_10,-0.223160
10_90-with-20_90,0.000000
10_90-with-90_10,-0.030000
10_90-with-1_70,-0.809089
30_70-with-10_50,-0.100000
30_70-with-40_90,0.000000
30_70-with-70_20,-0.026833
30_70-with-1_60,-0.585707
30_70-with-70_70,0.026833
30_70-with-100_80,0.025349
30_70-with-60_10,-0.040734
30_70-with-90_1,-0.014548
30_70-with-60_30,0.015325
30_70-with-100_30,-0.011378
30_70-with-30_30,-0.030000
30_70-with-10_60,-0.179629
30_70-with-80_30,-0.005819
30_70-with-80_90,0.006737
30_70-with-60_40,-0.013333
30_70-with-10_70,-0.107331
30_70-with-50_10,-0.074963
30_70-with-90_40,-0.002722
30_70-with-70_90,0.032660
30_70-with-60_60,0.051429
30_70-with-60_90,0.040972
30_70-with-40_10,-0.052431
30_70-with-10_20,-0.076681
30_70-with-70_50,0.008165
30_70-with-20_60,0.013333
30_70-with-60_20,-0.023253
30_70-with-60_100,-0.004444
30_70-with-30_40,-0.073333
30_70-with-100_90,0.009904
30_70-with-100_1,0.003834
30_70-with-50_60,-0.024495
30_70-with-40_80,0.040000
30_70-with-40_20,-0.050747
30_70-with-40_40,-0.049976
30_70-with-60_1,-0.005214
30_70-with-80_20,-0.008000
30_70-with-30_60,-0.160000
30_70-with-30_80,0.120000
30_70-with-80_60,-0.003522
30_70-with-80_40,0.000000
30_70-with-80_100,0.022067
30_70-with-80_50,-0.006737
30_70-with-90_70,0.026833
30_70-with-80_80,0.024653
30_70-with-60_50,0.005121
30_70-with-50_40,-0.026726
30_70-with-50_100,0.021381
30_70-with-50_50,0.006667
30_70-with-50_70,0.080498
30_70-with-1_50,-0.496234
30_70-with-20_70,-0.053666
30_70-with-30_100,-0.026667
30_70-with-70_10,-0.048107
30_70-with-100_50,0.000000
30_70-with-40_60,-0.053333
30_70-with-70_80,-0.021822
30_70-with-40_70,-0.035777
30_70-with-90_50,0.002857
30_70-with-100_70,0.005111
30_70-with-80_10,-0.051216
30_70-with-10_30,-0.091652
30_70-with-50_80,0.024495
30_70-with-70_1,-0.029188
30_70-with-40_50,-0.034915
30_70-with-100_100,0.035793
30_70-with-40_100,0.074963
30_70-with-70_40,0.000000
30_70-with-1_20,-0.355014
30_70-with-10_1,-0.085479
30_70-with-70_30,-0.030000
30_70-with-1_30,-0.402841
30_70-with-30_20,-0.072000
30_70-with-10_80,-0.122474
30_70-with-90_80,0.011795
30_70-with-100_20,-0.027996
30_70-with-10_100,-0.101559
30_70-with-10_40,-0.085524
30_70-with-1_80,-0.685278
30_70-with-80_70,0.025044
30_70-with-40_1,-0.057225
30_70-with-20_40,-0.037482
30_70-with-1_90,-0.517128
30_70-with-1_100,-0.482639
30_70-with-30_10,-0.096667
30_70-with-90_100,0.016330
30_70-with-70_100,0.022283
30_70-with-20_1,-0.020029
30_70-with-30_1,-0.046377
30_70-with-20_30,-0.057785
30_70-with-20_100,-0.006247
30_70-with-50_30,-0.052372
30_70-with-70_60,0.026186
30_70-with-50_90,0.033333
30_70-with-90_90,0.034286
30_70-with-60_80,0.097143
30_70-with-20_50,-0.104745
30_70-with-1_10,-0.275223
30_70-with-20_90,-0.026186
30_70-with-90_10,-0.071111
30_70-with-1_70,-0.667695
10_50-with-40_90,0.053638
10_50-with-70_20,0.027217
10_50-with-1_60,-1.212315
10_50-with-70_70,0.054286
10_50-with-100_80,0.022857
10_50-with-60_10,-0.017457
10_50-with-90_1,0.033338
10_50-with-60_30,0.043792
10_50-with-100_30,0.017545
10_50-with-30_30,0.060000
10_50-with-10_60,0.140000
10_50-with-80_30,0.034663
10_50-with-80_90,0.047786
10_50-with-60_40,0.077480
10_50-with-10_70,0.040000
10_50-with-50_10,0.000000
10_50-with-90_40,0.035556
10_50-with-70_90,0.056336
10_50-with-60_60,0.112698
10_50-with-60_90,0.058191
10_50-with-40_10,-0.057470
10_50-with-10_20,-0.026667
10_50-with-70_50,0.068573
10_50-with-20_60,0.146667
10_50-with-60_20,0.022067
10_50-with-60_100,0.066667
10_50-with-30_40,0.081650
10_50-with-100_90,0.025858
10_50-with-100_1,0.007148
10_50-with-50_60,0.100380
10_50-with-40_80,0.102222
10_50-with-40_20,-0.017778
10_50-with-40_40,0.051429
10_50-with-60_1,0.029595
10_50-with-80_20,0.014317
10_50-with-30_60,0.130639
10_50-with-30_80,0.101559
10_50-with-80_60,0.035489
10_50-with-80_40,0.038023
10_50-with-80_100,0.038763
10_50-with-80_50,0.023000
10_50-with-90_70,0.048008
10_50-with-80_80,0.052496
10_50-with-60_50,0.089443
10_50-with-50_40,0.087287
10_50-with-50_100,0.062610
10_50-with-50_50,0.076026
10_50-with-50_70,0.106145
10_50-with-1_50,-1.573483
10_50-with-20_70,0.148388
10_50-with-30_100,0.040166
10_50-with-70_10,0.020486
10_50-with-100_50,0.041740
10_50-with-40_60,0.085714
10_50-with-70_80,0.062598
10_50-with-40_70,0.066579
10_50-with-90_50,0.051430
10_50-with-100_70,0.027293
10_50-with-80_10,-0.020480
10_50-with-10_30,-0.060000
10_50-with-50_80,0.040853
10_50-with-70_1,0.021668
10_50-with-40_50,0.059628
10_50-with-100_100,0.046279
10_50-with-40_100,0.083045
10_50-with-70_40,0.058977
10_50-with-1_20,-0.611650
10_50-with-10_1,-0.020408
10_50-with-70_30,0.051429
10_50-with-1_30,-0.844653
10_50-with-30_20,0.048107
10_50-with-10_80,0.066667
10_50-with-90_80,0.029680
10_50-with-100_20,0.001905
10_50-with-10_100,0.016000
10_50-with-10_40,-0.140000
10_50-with-1_80,-0.580121
10_50-with-80_70,0.049519
10_50-with-40_1,0.037049
10_50-with-20_40,0.080000
10_50-with-1_90,-0.377690
10_50-with-1_100,-0.336931
10_50-with-30_10,-0.056737
10_50-with-90_100,0.058554
10_50-with-70_100,0.054981
10_50-with-20_1,-0.011938
10_50-with-30_1,0.029706
10_50-with-20_30,0.000000
10_50-with-20_100,0.066361
10_50-with-50_30,0.036742
10_50-with-70_60,0.050130
10_50-with-50_90,0.086667
10_50-with-90_90,0.030619
10_50-with-60_80,0.091421
10_50-with-20_50,0.286217
10_50-with-1_10,-0.430954
10_50-with-20_90,0.038523
10_50-with-90_10,-0.002041
10_50-with-1_70,-0.737960
40_90-with-70_20,-0.028343
40_90-with-1_60,-0.357727
40_90-with-70_70,0.000000
40_90-with-100_80,0.026540
40_90-with-60_10,-0.045747
40_90-with-90_1,-0.019030
40_90-with-60_30,-0.015617
40_90-with-100_30,-0.033333
40_90-with-30_30,-0.062262
40_90-with-10_60,-0.066667
40_90-with-80_30,-0.013363
40_90-with-80_90,0.000000
40_90-with-60_40,-0.025560
40_90-with-10_70,-0.046093
40_90-with-50_10,-0.037139
40_90-with-90_40,0.000000
40_90-with-70_90,0.047703
40_90-with-60_60,0.005345
40_90-with-60_90,0.143108
40_90-with-40_10,-0.077500
40_90-with-10_20,-0.054109
40_90-with-70_50,0.015325
40_90-with-20_60,-0.026726
40_90-with-60_20,-0.019052
40_90-with-60_100,0.024495
40_90-with-30_40,-0.039036
40_90-with-100_90,-0.026833
40_90-with-100_1,0.000000
40_90-with-50_60,-0.056223
40_90-with-40_80,-0.160000
40_90-with-40_20,-0.031429
40_90-with-40_40,-0.032000
40_90-with-60_1,-0.015256
40_90-with-80_20,-0.050562
40_90-with-30_60,-0.043729
40_90-with-30_80,-0.066667
40_90-with-80_60,0.011142
40_90-with-80_40,-0.002981
40_90-with-80_100,-0.004364
40_90-with-80_50,0.003333
40_90-with-90_70,-0.026949
40_90-with-80_80,0.026186
40_90-with-60_50,0.008729
40_90-with-50_40,-0.023422
40_90-with-50_100,-0.013333
40_90-with-50_50,-0.028893
40_90-with-50_70,-0.008729
40_90-with-1_50,-0.347164
40_90-with-20_70,-0.060000
40_90-with-30_100,0.053333
40_90-with-70_10,-0.062250
40_90-with-100_50,0.000000
40_90-with-40_60,-0.020000
40_90-with-70_80,0.011429
40_90-with-40_70,0.010000
40_90-with-90_50,0.008729
40_90-with-100_70,0.017143
40_90-with-80_10,-0.048008
40_90-with-10_30,-0.066920
40_90-with-50_80,0.026667
40_90-with-70_1,-0.042056
40_90-with-40_50,-0.025000
40_90-with-100_100,0.026540
40_90-with-40_100,0.180000
40_90-with-70_40,0.000000
40_90-with-1_20,-0.249427
40_90-with-10_1,-0.039954
40_90-with-70_30,-0.032005
40_90-with-1_30,-0.277242
40_90-with-30_20,-0.070535
40_90-with-10_80,-0.091429
40_90-with-90_80,0.000000
40_90-with-100_20,-0.016503
40_90-with-10_100,-0.074286
40_90-with-10_40,-0.056471
40_90-with-1_80,-0.498270
40_90-with-80_70,-0.004082
40_90-with-40_1,-0.038202
40_90-with-20_40,-0.047469
40_90-with-1_90,-0.492822
40_90-with-1_100,-0.471577
40_90-with-30_10,-0.071802
40_90-with-90_100,0.024653
40_90-with-70_100,0.062857
40_90-with-20_1,-0.037051
40_90-with-30_1,-0.008919
40_90-with-20_30,-0.028111
40_90-with-20_100,0.016330
40_90-with-50_30,-0.032769
40_90-with-70_60,0.000000
40_90-with-50_90,0.017889
40_90-with-90_90,0.007155
40_90-with-60_80,-0.024495
40_90-with-20_50,-0.056737
40_90-with-1_10,-0.225829
40_90-with-20_90,-0.089443
40_90-with-90_10,-0.053281
40_90-with-1_70,-0.398532
70_20-with-1_60,-0.208961
70_20-with-70_70,0.052000
70_20-with-100_80,0.043644
70_20-with-60_10,-0.013333
70_20-with-90_1,0.115872
70_20-with-60_30,0.013333
70_20-with-100_30,0.040000
70_20-with-30_30,-0.034915
70_20-with-10_60,-0.005121
70_20-with-80_30,0.133333
70_20-with-80_90,0.000000
70_20-with-60_40,0.034915
70_20-with-10_70,-0.011952
70_20-with-50_10,-0.114310
70_20-with-90_40,0.046667
70_20-with-70_90,0.025714
70_20-with-60_60,0.110755
70_20-with-60_90,0.050785
70_20-with-40_10,-0.074286
70_20-with-10_20,-0.026833
70_20-with-70_50,0.060000
70_20-with-20_60,0.000000
70_20-with-60_20,0.035777
70_20-with-60_100,0.044567
70_20-with-30_40,-0.004082
70_20-with-100_90,0.018036
70_20-with-100_1,0.010376
70_20-with-50_60,0.074194
70_20-with-40_80,0.026186
70_20-with-40_20,-0.023851
70_20-with-40_40,-0.025607
70_20-with-60_1,-0.009072
70_20-with-80_20,0.053666
70_20-with-30_60,0.023333
70_20-with-30_80,0.042762
70_20-with-80_60,0.000000
70_20-with-80_40,0.052372
70_20-with-80_100,0.017332
70_20-with-80_50,0.056223
70_20-with-90_70,0.083984
70_20-with-80_80,0.013108
70_20-with-60_50,0.056223
70_20-with-50_40,0.046667
70_20-with-50_100,0.019262
70_20-with-50_50,0.037417
70_20-with-50_70,0.043818
70_20-with-1_50,-0.236196
70_20-with-20_70,0.029333
70_20-with-30_100,0.000000
70_20-with-70_10,-0.100000
70_20-with-100_50,0.000000
70_20-with-40_60,0.061301
70_20-with-70_80,0.046667
70_20-with-40_70,-0.009965
70_20-with-90_50,0.021381
70_20-with-100_70,0.043184
70_20-with-80_10,-0.240000
70_20-with-10_30,-0.023591
70_20-with-50_80,0.021864
70_20-with-70_1,-0.031579
70_20-with-40_50,-0.008889
70_20-with-100_100,0.048417
70_20-with-40_100,0.009222
70_20-with-70_40,0.140000
70_20-with-1_20,-0.227481
70_20-with-10_1,-0.043029
70_20-with-70_30,0.080000
70_20-with-1_30,-0.258932
70_20-with-30_20,-0.058138
70_20-with-10_80,-0.006667
70_20-with-90_80,0.028111
70_20-with-100_20,-0.005963
70_20-with-10_100,-0.024903
70_20-with-10_40,-0.017143
70_20-with-1_80,-0.175675
70_20-with-80_70,0.023422
70_20-with-40_1,0.000000
70_20-with-20_40,0.003369
70_20-with-1_90,-0.176353
70_20-with-1_100,-0.167127
70_20-with-30_10,-0.039279
70_20-with-90_100,0.016854
70_20-with-70_100,0.032500
70_20-with-20_1,0.000000
70_20-with-30_1,-0.008232
70_20-with-20_30,-0.042262
70_20-with-20_100,0.022542
70_20-with-50_30,0.008165
70_20-with-70_60,0.040000
70_20-with-50_90,0.010887
70_20-with-90_90,0.024495
70_20-with-60_80,0.036046
70_20-with-20_50,0.006305
70_20-with-1_10,-0.223040
70_20-with-20_90,-0.002233
70_20-with-90_10,-0.097980
70_20-with-1_70,-0.206254
1_60-with-70_70,0.258932
1_60-with-100_80,0.161493
1_60-with-60_10,0.188061
1_60-with-90_1,0.158792
1_60-with-60_30,0.255950
1_60-with-100_30,0.144479
1_60-with-30_30,0.333787
1_60-with-10_60,1.923146
1_60-with-80_30,0.211780
1_60-with-80_90,0.186110
1_60-with-60_40,0.318173
1_60-with-10_70,1.100838
1_60-with-50_10,0.166808
1_60-with-90_40,0.188762
1_60-with-70_90,0.226555
1_60-with-60_60,0.311229
1_60-with-60_90,0.310993
1_60-with-40_10,0.195516
1_60-with-10_20,0.382532
1_60-with-70_50,0.271750
1_60-with-20_60,0.987382
1_60-with-60_20,0.261195
1_60-with-60_100,0.266367
1_60-with-30_40,0.412658
1_60-with-100_90,0.160145
1_60-with-100_1,0.151242
1_60-with-50_60,0.381755
1_60-with-40_80,0.419289
1_60-with-40_20,0.286494
1_60-with-40_40,0.377776
1_60-with-60_1,0.205260
1_60-with-80_20,0.189369
1_60-with-30_60,0.692197
1_60-with-30_80,0.558916
1_60-with-80_60,0.223604
1_60-with-80_40,0.233532
1_60-with-80_100,0.218186
1_60-with-80_50,0.222192
1_60-with-90_70,0.207523
1_60-with-80_80,0.224719
1_60-with-60_50,0.298774
1_60-with-50_40,0.382696
1_60-with-50_100,0.288173
1_60-with-50_50,0.397062
1_60-with-50_70,0.379176
1_60-with-1_50,-0.040000
1_60-with-20_70,0.819069
1_60-with-30_100,0.360232
1_60-with-70_10,0.182372
1_60-with-100_50,0.184986
1_60-with-40_60,0.474569
1_60-with-70_80,0.232755
1_60-with-40_70,0.418191
1_60-with-90_50,0.191560
1_60-with-100_70,0.190374
1_60-with-80_10,0.161273
1_60-with-10_30,0.535982
1_60-with-50_80,0.321192
1_60-with-70_1,0.189109
1_60-with-40_50,0.387049
1_60-with-100_100,0.189987
1_60-with-40_100,0.360646
1_60-with-70_40,0.225246
1_60-with-1_20,-0.020000
1_60-with-10_1,0.250453
1_60-with-70_30,0.221735
1_60-with-1_30,-0.100000
1_60-with-30_20,0.348612
1_60-with-10_80,0.844653
1_60-with-90_80,0.200560
1_60-with-100_20,0.144187
1_60-with-10_100,0.392216
1_60-with-10_40,0.809089
1_60-with-1_80,0.010000
1_60-with-80_70,0.213214
1_60-with-40_1,0.239461
1_60-with-20_40,0.640702
1_60-with-1_90,0.080000
1_60-with-1_100,0.005000
1_60-with-30_10,0.284681
1_60-with-90_100,0.184268
1_60-with-70_100,0.247998
1_60-with-20_1,0.273949
1_60-with-30_1,0.246176
1_60-with-20_30,0.466229
1_60-with-20_100,0.449357
1_60-with-50_30,0.293659
1_60-with-70_60,0.255916
1_60-with-50_90,0.322386
1_60-with-90_90,0.195882
1_60-with-60_80,0.295033
1_60-with-20_50,0.911953
1_60-with-1_10,-0.008000
1_60-with-20_90,0.487914
1_60-with-90_10,0.139833
1_60-with-1_70,0.040000
70_70-with-100_80,0.005714
70_70-with-60_10,-0.101585
70_70-with-90_1,-0.011030
70_70-with-60_30,-0.028893
70_70-with-100_30,-0.022988
70_70-with-30_30,-0.043333
70_70-with-10_60,-0.058977
70_70-with-80_30,-0.019262
70_70-with-80_90,-0.043644
70_70-with-60_40,-0.031235
70_70-with-10_70,-0.035777
70_70-with-50_10,-0.074963
70_70-with-90_40,-0.005345
70_70-with-70_90,0.040000
70_70-with-60_60,-0.080000
70_70-with-60_90,-0.008729
70_70-with-40_10,-0.078558
70_70-with-10_20,-0.047809
70_70-with-70_50,-0.020000
70_70-with-20_60,-0.024653
70_70-with-60_20,-0.035132
70_70-with-60_100,0.024988
70_70-with-30_40,-0.037139
70_70-with-100_90,-0.010243
70_70-with-100_1,0.000000
70_70-with-50_60,-0.048990
70_70-with-40_80,-0.005714
70_70-with-40_20,-0.053149
70_70-with-40_40,-0.044444
70_70-with-60_1,-0.051502
70_70-with-80_20,-0.078072
70_70-with-30_60,-0.030551
70_70-with-30_80,-0.056737
70_70-with-80_60,-0.106667
70_70-with-80_40,0.012494
70_70-with-80_100,-0.012494
70_70-with-80_50,0.000000
70_70-with-90_70,-0.008944
70_70-with-80_80,0.080000
70_70-with-60_50,-0.008729
70_70-with-50_40,-0.053452
70_70-with-50_100,-0.032071
70_70-with-50_50,0.000000
70_70-with-50_70,0.035777
70_70-with-1_50,-0.232755
70_70-with-20_70,-0.010733
70_70-with-30_100,-0.040853
70_70-with-70_10,-0.030000
70_70-with-100_50,0.000000
70_70-with-40_60,-0.028571
70_70-with-70_80,0.040000
70_70-with-40_70,-0.041740
70_70-with-90_50,-0.046667
70_70-with-100_70,0.005963
70_70-with-80_10,-0.072092
70_70-with-10_30,-0.056336
70_70-with-50_80,-0.024495
70_70-with-70_1,-0.043478
70_70-with-40_50,-0.066579
70_70-with-100_100,0.022222
70_70-with-40_100,0.000000
70_70-with-70_40,0.026667
70_70-with-1_20,-0.243162
70_70-with-10_1,-0.060270
70_70-with-70_30,-0.025000
70_70-with-1_30,-0.243405
70_70-with-30_20,-0.041740
70_70-with-10_80,-0.079619
70_70-with-90_80,-0.008165
