sim_name,result
90_20-with-80_80,0.032769
90_20-with-60_50,0.057778
90_20-with-50_40,0.000000
90_20-with-50_100,0.006547
90_20-with-50_50,0.063136
90_20-with-50_70,0.044721
90_20-with-1_50,-0.195882
90_20-with-20_70,-0.012921
90_20-with-30_100,0.015325
90_20-with-70_10,-0.163299
90_20-with-100_50,0.000000
90_20-with-40_60,0.005819
90_20-with-70_80,0.012494
90_20-with-40_70,0.018667
90_20-with-90_50,0.033333
90_20-with-100_70,0.007807
90_20-with-80_10,-0.173333
90_20-with-10_30,-0.062222
90_20-with-50_80,0.048107
90_20-with-70_1,0.027264
90_20-with-40_50,-0.006305
90_20-with-100_100,0.019808
90_20-with-40_100,0.006148
90_20-with-70_40,0.060000
90_20-with-1_20,-0.196531
90_20-with-10_1,-0.028434
90_20-with-70_30,-0.008165
90_20-with-1_30,-0.181583
90_20-with-30_20,-0.023851
90_20-with-10_80,0.007428
90_20-with-90_80,0.000000
90_20-with-100_20,0.071554
90_20-with-10_100,0.008333
90_20-with-10_40,-0.015275
90_20-with-1_80,-0.152938
90_20-with-80_70,0.019518
90_20-with-40_1,-0.020324
90_20-with-20_40,-0.007428
90_20-with-1_90,-0.155937
90_20-with-1_100,-0.164253
90_20-with-30_10,-0.053079
90_20-with-90_100,0.032500
90_20-with-70_100,0.033708
90_20-with-20_1,0.007450
90_20-with-30_1,0.002869
90_20-with-20_30,-0.050698
90_20-with-20_100,-0.017871
90_20-with-50_30,0.013093
90_20-with-70_60,0.043644
90_20-with-50_90,0.014446
90_20-with-90_90,0.008571
90_20-with-60_80,0.020367
90_20-with-20_50,-0.002386
90_20-with-1_10,-0.179587
90_20-with-20_90,0.011429
90_20-with-90_10,-0.180000
90_20-with-1_70,-0.172102
10_10-with-50_20,0.100380
10_10-with-10_90,0.072500
10_10-with-30_70,0.078087
10_10-with-10_50,0.090000
10_10-with-40_90,0.048417
10_10-with-70_20,0.032437
10_10-with-1_60,-0.301671
10_10-with-70_70,0.057778
10_10-with-100_80,0.024475
10_10-with-60_10,0.000000
10_10-with-90_1,0.046721
10_10-with-60_30,0.090952
10_10-with-100_30,0.046788
10_10-with-30_30,0.160000
10_10-with-10_60,0.052000
10_10-with-80_30,0.034663
10_10-with-80_90,0.060760
10_10-with-60_40,0.088268
10_10-with-10_70,0.070000
10_10-with-50_10,0.031305
10_10-with-90_40,0.046640
10_10-with-70_90,0.034482
10_10-with-60_60,0.024000
10_10-with-60_90,0.067626
10_10-with-40_10,0.077517
10_10-with-10_20,-0.120000
10_10-with-70_50,0.058897
10_10-with-20_60,0.109301
10_10-with-60_20,0.109176
10_10-with-60_100,0.039642
10_10-with-30_40,0.074833
10_10-with-100_90,0.029561
10_10-with-100_1,0.033655
10_10-with-50_60,0.080498
10_10-with-40_80,0.082452
10_10-with-40_20,0.080000
10_10-with-40_40,0.106667
10_10-with-60_1,0.105967
10_10-with-80_20,0.020279
10_10-with-30_60,0.083984
10_10-with-30_80,0.078928
10_10-with-80_60,0.040917
10_10-with-80_40,0.040565
10_10-with-80_100,0.046953
10_10-with-80_50,0.052337
10_10-with-90_70,0.059423
10_10-with-80_80,0.049524
10_10-with-60_50,0.098925
10_10-with-50_40,0.066850
10_10-with-50_100,0.055722
10_10-with-50_50,0.070000
10_10-with-50_70,0.098887
10_10-with-1_50,-0.382532
10_10-with-20_70,0.003277
10_10-with-30_100,0.066856
10_10-with-70_10,0.026833
10_10-with-100_50,0.014776
10_10-with-40_60,0.086367
10_10-with-70_80,0.035068
10_10-with-40_70,0.046553
10_10-with-90_50,0.042866
10_10-with-100_70,0.034143
10_10-with-80_10,-0.010222
10_10-with-10_30,0.040000
10_10-with-50_80,0.079455
10_10-with-70_1,0.053189
10_10-with-40_50,0.065132
10_10-with-100_100,0.042963
10_10-with-40_100,0.060387
10_10-with-70_40,0.081650
10_10-with-1_20,-0.822145
10_10-with-10_1,0.111111
10_10-with-70_30,0.091429
10_10-with-1_30,-0.729069
10_10-with-30_20,0.057155
10_10-with-10_80,0.020000
10_10-with-90_80,0.045783
10_10-with-100_20,0.049447
10_10-with-10_100,0.042222
10_10-with-10_40,0.113333
10_10-with-1_80,-0.234619
10_10-with-80_70,0.054758
10_10-with-40_1,0.115182
10_10-with-20_40,0.068716
10_10-with-1_90,-0.158691
10_10-with-1_100,-0.225198
10_10-with-30_10,0.116276
10_10-with-90_100,0.033101
10_10-with-70_100,0.035635
10_10-with-20_1,0.362301
10_10-with-30_1,0.182543
10_10-with-20_30,0.244404
10_10-with-20_100,0.011026
10_10-with-50_30,0.110227
10_10-with-70_60,0.043028
10_10-with-50_90,0.048008
10_10-with-90_90,0.043333
10_10-with-60_80,0.062512
10_10-with-20_50,0.125201
10_10-with-1_10,-1.340374
10_10-with-20_90,0.051995
10_10-with-90_10,0.006708
10_10-with-1_70,-0.262825
50_20-with-10_90,-0.016854
50_20-with-30_70,0.018257
50_20-with-10_50,-0.018570
50_20-with-40_90,0.008464
50_20-with-70_20,-0.017889
50_20-with-1_60,-0.285232
50_20-with-70_70,0.003651
50_20-with-100_80,0.017072
50_20-with-60_10,-0.320000
50_20-with-90_1,-0.045277
50_20-with-60_30,0.066667
50_20-with-100_30,-0.003522
50_20-with-30_30,-0.008165
50_20-with-10_60,-0.030000
50_20-with-80_30,-0.045714
50_20-with-80_90,0.023190
50_20-with-60_40,0.026186
50_20-with-10_70,-0.041740
50_20-with-50_10,-0.460000
50_20-with-90_40,0.016330
50_20-with-70_90,-0.002722
50_20-with-60_60,-0.019262
50_20-with-60_90,0.036678
50_20-with-40_10,-0.346667
50_20-with-10_20,-0.076026
50_20-with-70_50,-0.016036
50_20-with-20_60,0.003831
50_20-with-60_20,-0.143108
50_20-with-60_100,0.004952
50_20-with-30_40,-0.073333
50_20-with-100_90,0.017861
50_20-with-100_1,-0.044036
50_20-with-50_60,-0.005000
50_20-with-40_80,-0.006554
50_20-with-40_20,-0.286217
50_20-with-40_40,0.017457
50_20-with-60_1,-0.181444
50_20-with-80_20,-0.065591
50_20-with-30_60,-0.008729
50_20-with-30_80,-0.003123
50_20-with-80_60,0.015325
50_20-with-80_40,0.005121
50_20-with-80_100,0.023056
50_20-with-80_50,-0.008889
50_20-with-90_70,0.011926
50_20-with-80_80,0.014548
50_20-with-60_50,0.024988
50_20-with-50_40,0.010000
50_20-with-50_100,0.010000
50_20-with-50_50,0.053333
50_20-with-50_70,0.072000
50_20-with-1_50,-0.319194
50_20-with-20_70,-0.023253
50_20-with-30_100,0.021669
50_20-with-70_10,-0.195959
50_20-with-100_50,-0.009457
50_20-with-40_60,-0.009631
50_20-with-70_80,0.006247
50_20-with-40_70,0.007807
50_20-with-90_50,-0.007428
50_20-with-100_70,-0.002667
50_20-with-80_10,-0.154286
50_20-with-10_30,-0.065465
50_20-with-50_80,0.026667
50_20-with-70_1,-0.047712
50_20-with-40_50,0.031235
50_20-with-100_100,0.012296
50_20-with-40_100,0.004952
50_20-with-70_40,0.080000
50_20-with-1_20,-0.367212
50_20-with-10_1,-0.090553
50_20-with-70_30,0.032660
50_20-with-1_30,-0.400639
50_20-with-30_20,-0.187830
50_20-with-10_80,-0.010690
50_20-with-90_80,-0.005345
50_20-with-100_20,0.025044
50_20-with-10_100,0.006547
50_20-with-10_40,-0.024495
50_20-with-1_80,-0.221130
50_20-with-80_70,0.019931
50_20-with-40_1,-0.117938
50_20-with-20_40,-0.025607
50_20-with-1_90,-0.217909
50_20-with-1_100,-0.218360
50_20-with-30_10,-0.187794
50_20-with-90_100,0.021822
50_20-with-70_100,0.014446
50_20-with-20_1,-0.041506
50_20-with-30_1,-0.074976
50_20-with-20_30,-0.051429
50_20-with-20_100,-0.011528
50_20-with-50_30,0.260000
50_20-with-70_60,0.039279
50_20-with-50_90,0.002857
50_20-with-90_90,0.012039
50_20-with-60_80,0.003277
50_20-with-20_50,0.008889
50_20-with-1_10,-0.361291
50_20-with-20_90,-0.002577
50_20-with-90_10,-0.082923
50_20-with-1_70,-0.250212
10_90-with-30_70,0.086667
10_90-with-10_50,0.000000
10_90-with-40_90,0.065591
10_90-with-70_20,0.022691
10_90-with-1_60,-0.643178
10_90-with-70_70,0.048571
10_90-with-100_80,0.033624
10_90-with-60_10,-0.004099
10_90-with-90_1,0.004755
10_90-with-60_30,0.021950
10_90-with-100_30,0.029022
10_90-with-30_30,-0.009370
10_90-with-10_60,-0.020000
10_90-with-80_30,0.022309
10_90-with-80_90,0.020444
10_90-with-60_40,0.045333
10_90-with-10_70,0.040000
10_90-with-50_10,-0.006547
10_90-with-90_40,0.021470
10_90-with-70_90,0.026833
10_90-with-60_60,0.034677
10_90-with-60_90,0.060821
10_90-with-40_10,-0.039195
10_90-with-10_20,0.000000
10_90-with-70_50,0.025607
10_90-with-20_60,0.056223
10_90-with-60_20,0.006698
10_90-with-60_100,0.028174
10_90-with-30_40,0.003651
10_90-with-100_90,0.023851
10_90-with-100_1,0.005955
10_90-with-50_60,0.044567
10_90-with-40_80,0.062857
10_90-with-40_20,0.000000
10_90-with-40_40,0.046505
10_90-with-60_1,0.009515
10_90-with-80_20,-0.001905
10_90-with-30_60,0.064143
10_90-with-30_80,0.073485
10_90-with-80_60,0.033407
10_90-with-80_40,0.027996
10_90-with-80_100,0.043093
10_90-with-80_50,0.015929
10_90-with-90_70,0.041461
10_90-with-80_80,0.030419
10_90-with-60_50,0.014548
10_90-with-50_40,0.029814
10_90-with-50_100,0.043644
10_90-with-50_50,0.043333
10_90-with-50_70,0.077567
10_90-with-1_50,-0.440638
10_90-with-20_70,0.113473
10_90-with-30_100,0.089815
10_90-with-70_10,-0.005747
10_90-with-100_50,0.011082
10_90-with-40_60,0.071111
10_90-with-70_80,0.020642
10_90-with-40_70,0.040972
10_90-with-90_50,0.018371
10_90-with-100_70,0.017545
10_90-with-80_10,-0.023232
10_90-with-10_30,-0.016667
10_90-with-50_80,0.074194
10_90-with-70_1,0.007178
10_90-with-40_50,0.042144
10_90-with-100_100,0.027690
10_90-with-40_100,0.040000
10_90-with-70_40,0.035857
10_90-with-1_20,-0.251579
10_90-with-10_1,-0.015730
10_90-with-70_30,0.017778
10_90-with-1_30,-0.292393
10_90-with-30_20,0.005443
10_90-with-10_80,0.100000
10_90-with-90_80,0.028889
10_90-with-100_20,0.004895
10_90-with-10_100,0.140000
10_90-with-10_40,-0.008000
10_90-with-1_80,-1.226250
10_90-with-80_70,0.047043
10_90-with-40_1,0.014720
10_90-with-20_40,0.031229
10_90-with-1_90,-1.612335
10_90-with-1_100,-1.393466
10_90-with-30_10,-0.031300
10_90-with-90_100,0.026667
10_90-with-70_100,0.032437
10_90-with-20_1,0.024526
10_90-with-30_1,-0.004359
10_90-with-20_30,-0.026215
10_90-with-20_100,-0.013333
10_90-with-50_30,0.037417
10_90-with-70_60,0.032660
10_90-with-50_90,0.053666
10_90-with-90_90,0.024597
10_90-with-60_80,0.063392
10_90-with-20_50,0.043339
10_90-with-1_10,-0.205803
10_90-with-20_90,0.214663
10_90-with-90_10,-0.013333
10_90-with-1_70,-0.809089
30_70-with-10_50,-0.066667
30_70-with-40_90,-0.008729
30_70-with-70_20,-0.014907
30_70-with-1_60,-0.562279
30_70-with-70_70,0.008944
30_70-with-100_80,0.002535
30_70-with-60_10,-0.066920
30_70-with-90_1,0.000000
30_70-with-60_30,0.007663
30_70-with-100_30,-0.009102
30_70-with-30_30,-0.025000
30_70-with-10_60,-0.106145
30_70-with-80_30,-0.017457
30_70-with-80_90,0.006737
30_70-with-60_40,0.008889
30_70-with-10_70,-0.071554
30_70-with-50_10,-0.053099
30_70-with-90_40,-0.005443
30_70-with-70_90,0.008165
30_70-with-60_60,0.005714
30_70-with-60_90,0.051215
30_70-with-40_10,-0.042600
30_70-with-10_20,-0.076681
30_70-with-70_50,0.000000
30_70-with-20_60,0.040000
30_70-with-60_20,-0.036540
30_70-with-60_100,0.008889
30_70-with-30_40,-0.013333
30_70-with-100_90,-0.004952
30_70-with-100_1,-0.005751
30_70-with-50_60,0.016330
30_70-with-40_80,0.013333
30_70-with-40_20,-0.058554
30_70-with-40_40,-0.006247
30_70-with-60_1,-0.018248
30_70-with-80_20,-0.034667
30_70-with-30_60,-0.120000
30_70-with-30_80,-0.080000
30_70-with-80_60,0.003522
30_70-with-80_40,-0.006305
30_70-with-80_100,0.028372
30_70-with-80_50,-0.003369
30_70-with-90_70,0.011926
30_70-with-80_80,0.014087
30_70-with-60_50,-0.015364
30_70-with-50_40,-0.005345
30_70-with-50_100,0.000000
30_70-with-50_50,-0.046667
30_70-with-50_70,0.107331
30_70-with-1_50,-0.532799
30_70-with-20_70,-0.035777
30_70-with-30_100,0.033333
30_70-with-70_10,-0.042762
30_70-with-100_50,0.000000
30_70-with-40_60,0.040000
30_70-with-70_80,0.004364
30_70-with-40_70,-0.071554
30_70-with-90_50,0.020000
30_70-with-100_70,-0.017889
30_70-with-80_10,-0.053655
30_70-with-10_30,-0.082923
30_70-with-50_80,0.073485
30_70-with-70_1,-0.014594
30_70-with-40_50,-0.026186
30_70-with-100_100,-0.004772
30_70-with-40_100,0.000000
30_70-with-70_40,0.003714
30_70-with-1_20,-0.328220
30_70-with-10_1,-0.022059
30_70-with-70_30,-0.003333
30_70-with-1_30,-0.375726
30_70-with-30_20,-0.072000
30_70-with-10_80,-0.032660
30_70-with-90_80,0.008847
30_70-with-100_20,-0.021535
30_70-with-10_100,-0.032071
30_70-with-10_40,-0.026726
30_70-with-1_80,-0.614993
30_70-with-80_70,-0.003578
30_70-with-40_1,-0.017167
30_70-with-20_40,-0.043729
30_70-with-1_90,-0.475340
30_70-with-1_100,-0.460085
30_70-with-30_10,-0.066667
30_70-with-90_100,0.027217
30_70-with-70_100,0.000000
30_70-with-20_1,-0.022890
30_70-with-30_1,-0.034783
30_70-with-20_30,-0.052970
30_70-with-20_100,-0.062470
30_70-with-50_30,0.013093
30_70-with-70_60,0.008729
30_70-with-50_90,-0.006667
30_70-with-90_90,0.008571
30_70-with-60_80,0.005714
30_70-with-20_50,-0.078558
30_70-with-1_10,-0.266440
30_70-with-20_90,-0.008729
30_70-with-90_10,-0.044444
30_70-with-1_70,-0.575810
10_50-with-40_90,0.045976
10_50-with-70_20,-0.002722
10_50-with-1_60,-1.240185
10_50-with-70_70,0.025714
10_50-with-100_80,0.028571
10_50-with-60_10,-0.026186
10_50-with-90_1,0.000000
10_50-with-60_30,0.053898
10_50-with-100_30,0.021444
10_50-with-30_30,0.000000
10_50-with-10_60,0.060000
10_50-with-80_30,0.017332
10_50-with-80_90,0.038684
10_50-with-60_40,0.045783
10_50-with-10_70,0.060000
10_50-with-50_10,-0.026667
10_50-with-90_40,0.026667
10_50-with-70_90,0.046093
10_50-with-60_60,0.028174
10_50-with-60_90,0.066920
10_50-with-40_10,-0.065132
10_50-with-10_20,0.033333
10_50-with-70_50,0.035777
10_50-with-20_60,0.160000
10_50-with-60_20,-0.006305
10_50-with-60_100,0.029333
10_50-with-30_40,0.000000
10_50-with-100_90,0.014776
10_50-with-100_1,0.016083
10_50-with-50_60,0.065465
10_50-with-40_80,0.048889
10_50-with-40_20,0.000000
10_50-with-40_40,0.085714
10_50-with-60_1,-0.008071
10_50-with-80_20,-0.002386
10_50-with-30_60,0.106145
10_50-with-30_80,0.026726
10_50-with-80_60,0.025349
10_50-with-80_40,0.025349
10_50-with-80_100,0.025842
10_50-with-80_50,0.033222
10_50-with-90_70,0.034915
10_50-with-80_80,0.050110
10_50-with-60_50,0.042933
10_50-with-50_40,0.074194
10_50-with-50_100,0.038759
10_50-with-50_50,0.089443
10_50-with-50_70,0.089815
10_50-with-1_50,-1.903720
10_50-with-20_70,0.017457
10_50-with-30_100,0.051121
10_50-with-70_10,-0.023047
10_50-with-100_50,0.013913
10_50-with-40_60,0.068571
10_50-with-70_80,0.029938
10_50-with-40_70,0.061458
10_50-with-90_50,0.031305
10_50-with-100_70,0.017545
10_50-with-80_10,-0.004551
10_50-with-10_30,-0.100000
10_50-with-50_80,0.070564
10_50-with-70_1,-0.012038
10_50-with-40_50,0.095406
10_50-with-100_100,0.005340
10_50-with-40_100,0.033218
10_50-with-70_40,0.047181
10_50-with-1_20,-0.580121
10_50-with-10_1,0.004082
10_50-with-70_30,0.028571
10_50-with-1_30,-0.720178
10_50-with-30_20,0.000000
10_50-with-10_80,0.060000
10_50-with-90_80,0.042400
10_50-with-100_20,0.020952
10_50-with-10_100,0.024000
10_50-with-10_40,-0.060000
10_50-with-1_80,-0.504453
10_50-with-80_70,0.019808
10_50-with-40_1,0.037049
10_50-with-20_40,-0.026667
10_50-with-1_90,-0.435796
10_50-with-1_100,-0.372191
10_50-with-30_10,-0.091652
10_50-with-90_100,0.019518
10_50-with-70_100,0.009562
10_50-with-20_1,0.039794
10_50-with-30_1,0.025993
10_50-with-20_30,0.000000
10_50-with-20_100,0.000000
10_50-with-50_30,0.028577
10_50-with-70_60,0.029488
10_50-with-50_90,0.020000
10_50-with-90_90,0.016330
10_50-with-60_80,0.050439
10_50-with-20_50,0.160997
10_50-with-1_10,-0.416427
10_50-with-20_90,0.086678
10_50-with-90_10,-0.012247
10_50-with-1_70,-0.702396
40_90-with-70_20,-0.018036
40_90-with-1_60,-0.365258
40_90-with-70_70,0.040972
40_90-with-100_80,0.026540
40_90-with-60_10,-0.052970
40_90-with-90_1,-0.019030
40_90-with-60_30,0.009370
40_90-with-100_30,-0.008889
40_90-with-30_30,-0.032769
40_90-with-10_60,-0.026667
40_90-with-80_30,-0.008018
40_90-with-80_90,0.022361
40_90-with-60_40,0.007303
40_90-with-10_70,0.000000
40_90-with-50_10,-0.022283
40_90-with-90_40,0.005333
40_90-with-70_90,0.005963
40_90-with-60_60,0.005345
40_90-with-60_90,0.062610
40_90-with-40_10,-0.047500
40_90-with-10_20,-0.061839
40_90-with-70_50,-0.007663
40_90-with-20_60,-0.010690
40_90-with-60_20,-0.016330
40_90-with-60_100,0.073485
40_90-with-30_40,-0.003904
40_90-with-100_90,0.000000
40_90-with-100_1,-0.003589
40_90-with-50_60,0.006247
40_90-with-40_80,-0.040000
40_90-with-40_20,-0.017143
40_90-with-40_40,0.012000
40_90-with-60_1,-0.028333
40_90-with-80_20,-0.033708
40_90-with-30_60,0.018741
40_90-with-30_80,-0.026667
40_90-with-80_60,0.003714
40_90-with-80_40,0.002981
40_90-with-80_100,0.000000
40_90-with-80_50,-0.020000
40_90-with-90_70,0.006737
40_90-with-80_80,0.021822
40_90-with-60_50,0.004364
40_90-with-50_40,0.015614
40_90-with-50_100,0.013333
40_90-with-50_50,0.024077
40_90-with-50_70,0.000000
40_90-with-1_50,-0.323570
40_90-with-20_70,0.026667
40_90-with-30_100,0.053333
40_90-with-70_10,-0.043806
40_90-with-100_50,0.002561
40_90-with-40_60,0.013333
40_90-with-70_80,0.011429
40_90-with-40_70,0.010000
40_90-with-90_50,0.000000
40_90-with-100_70,0.000000
40_90-with-80_10,-0.039279
40_90-with-10_30,-0.049463
40_90-with-50_80,0.080000
40_90-with-70_1,-0.010514
40_90-with-40_50,0.005000
40_90-with-100_100,0.000000
40_90-with-40_100,0.100000
40_90-with-70_40,0.013287
40_90-with-1_20,-0.234897
40_90-with-10_1,-0.029439
40_90-with-70_30,-0.002910
40_90-with-1_30,-0.282625
40_90-with-30_20,-0.019750
40_90-with-10_80,-0.034286
40_90-with-90_80,0.010565
40_90-with-100_20,-0.012377
40_90-with-10_100,0.000000
40_90-with-10_40,-0.043184
40_90-with-1_80,-0.431538
40_90-with-80_70,0.004082
40_90-with-40_1,0.008989
40_90-with-20_40,-0.032863
40_90-with-1_90,-0.442627
40_90-with-1_100,-0.462679
40_90-with-30_10,-0.054471
40_90-with-90_100,0.010565
40_90-with-70_100,0.011429
40_90-with-20_1,0.006538
40_90-with-30_1,0.004459
40_90-with-20_30,-0.006247
40_90-with-20_100,-0.048990
40_90-with-50_30,-0.003277
40_90-with-70_60,-0.004444
40_90-with-50_90,0.053666
40_90-with-90_90,0.003578
40_90-with-60_80,0.016330
40_90-with-20_50,-0.034915
40_90-with-1_10,-0.217059
40_90-with-20_90,0.026833
40_90-with-90_10,-0.016394
40_90-with-1_70,-0.448349
70_20-with-1_60,-0.190591
70_20-with-70_70,0.012000
70_20-with-100_80,0.032005
70_20-with-60_10,-0.146667
70_20-with-90_1,-0.013632
70_20-with-60_30,0.160000
70_20-with-100_30,-0.005714
70_20-with-30_30,-0.004364
70_20-with-10_60,-0.010243
70_20-with-80_30,-0.053333
70_20-with-80_90,0.016928
70_20-with-60_40,0.069830
70_20-with-10_70,0.016733
70_20-with-50_10,-0.057155
70_20-with-90_40,0.060000
70_20-with-70_90,0.022857
70_20-with-60_60,0.067416
70_20-with-60_90,0.033857
70_20-with-40_10,-0.068571
70_20-with-10_20,-0.026833
70_20-with-70_50,0.080000
70_20-with-20_60,0.029096
70_20-with-60_20,0.071554
70_20-with-60_100,0.012380
70_20-with-30_40,0.032660
70_20-with-100_90,0.012883
70_20-with-100_1,0.010376
70_20-with-50_60,0.078558
70_20-with-40_80,0.011638
70_20-with-40_20,-0.005963
70_20-with-40_40,0.010243
70_20-with-60_1,0.081650
70_20-with-80_20,-0.125220
70_20-with-30_60,0.040000
70_20-with-30_80,0.000000
70_20-with-80_60,0.024077
70_20-with-80_40,0.052372
70_20-with-80_100,0.037139
70_20-with-80_50,0.074963
70_20-with-90_70,0.025560
70_20-with-80_80,0.036046
70_20-with-60_50,0.056223
70_20-with-50_40,0.013333
70_20-with-50_100,0.016854
70_20-with-50_50,0.069488
70_20-with-50_70,0.073030
70_20-with-1_50,-0.212094
70_20-with-20_70,0.000000
70_20-with-30_100,0.010911
70_20-with-70_10,0.000000
70_20-with-100_50,0.035556
70_20-with-40_60,0.053638
70_20-with-70_80,0.013333
70_20-with-40_70,0.036540
70_20-with-90_50,0.048107
70_20-with-100_70,0.029896
70_20-with-80_10,-0.106667
70_20-with-10_30,-0.029488
70_20-with-50_80,0.043729
70_20-with-70_1,-0.021053
70_20-with-40_50,0.013333
70_20-with-100_100,0.018444
70_20-with-40_100,0.013833
70_20-with-70_40,0.120000
70_20-with-1_20,-0.268841
70_20-with-10_1,-0.034423
70_20-with-70_30,0.220000
70_20-with-1_30,-0.233295
70_20-with-30_20,-0.031305
70_20-with-10_80,0.006667
70_20-with-90_80,0.024988
70_20-with-100_20,0.089443
70_20-with-10_100,0.013410
70_20-with-10_40,0.011429
70_20-with-1_80,-0.187931
70_20-with-80_70,0.019518
70_20-with-40_1,0.015565
70_20-with-20_40,-0.003369
70_20-with-1_90,-0.155268
70_20-with-1_100,-0.176113
70_20-with-30_10,-0.021822
70_20-with-90_100,0.026485
70_20-with-70_100,0.020000
70_20-with-20_1,-0.020324
70_20-with-30_1,0.004116
70_20-with-20_30,-0.014087
70_20-with-20_100,-0.008197
70_20-with-50_30,0.155134
70_20-with-70_60,0.065000
70_20-with-50_90,0.016330
70_20-with-90_90,0.016330
70_20-with-60_80,0.042600
70_20-with-20_50,0.025220
70_20-with-1_10,-0.233295
70_20-with-20_90,0.022326
70_20-with-90_10,-0.073485
70_20-with-1_70,-0.206254
1_60-with-70_70,0.271750
1_60-with-100_80,0.182788
1_60-with-60_10,0.197705
1_60-with-90_1,0.169148
1_60-with-60_30,0.266958
1_60-with-100_30,0.160145
1_60-with-30_30,0.414979
1_60-with-10_60,1.709463
1_60-with-80_30,0.203223
1_60-with-80_90,0.211780
1_60-with-60_40,0.295033
1_60-with-10_70,1.309858
1_60-with-50_10,0.209855
1_60-with-90_40,0.196627
1_60-with-70_90,0.245837
1_60-with-60_60,0.262883
1_60-with-60_90,0.297232
1_60-with-40_10,0.219580
1_60-with-10_20,0.411585
1_60-with-70_50,0.240986
1_60-with-20_60,0.884918
1_60-with-60_20,0.230162
1_60-with-60_100,0.253437
1_60-with-30_40,0.454446
1_60-with-100_90,0.165368
1_60-with-100_1,0.146466
1_60-with-50_60,0.356305
1_60-with-40_80,0.444198
1_60-with-40_20,0.279753
1_60-with-40_40,0.423441
1_60-with-60_1,0.221050
1_60-with-80_20,0.185252
1_60-with-30_60,0.594187
1_60-with-30_80,0.527575
1_60-with-80_60,0.205535
1_60-with-80_40,0.222516
1_60-with-80_100,0.224361
1_60-with-80_50,0.235658
1_60-with-90_70,0.215505
1_60-with-80_80,0.242344
1_60-with-60_50,0.304749
1_60-with-50_40,0.351944
1_60-with-50_100,0.302876
1_60-with-50_50,0.386331
1_60-with-50_70,0.397062
1_60-with-1_50,-0.080000
1_60-with-20_70,0.785293
1_60-with-30_100,0.418334
1_60-with-70_10,0.180201
1_60-with-100_50,0.174210
1_60-with-40_60,0.428938
1_60-with-70_80,0.260285
1_60-with-40_70,0.444884
1_60-with-90_50,0.197546
1_60-with-100_70,0.186782
1_60-with-80_10,0.169140
1_60-with-10_30,0.479231
1_60-with-50_80,0.389530
1_60-with-70_1,0.203497
1_60-with-40_50,0.440435
1_60-with-100_100,0.171328
1_60-with-40_100,0.326940
1_60-with-70_40,0.272799
1_60-with-1_20,-0.045000
1_60-with-10_1,0.273828
1_60-with-70_30,0.226555
1_60-with-1_30,0.040000
1_60-with-30_20,0.336992
1_60-with-10_80,0.791307
1_60-with-90_80,0.169099
1_60-with-100_20,0.154365
1_60-with-10_100,0.508428
1_60-with-10_40,0.800198
1_60-with-1_80,0.020000
1_60-with-80_70,0.228925
1_60-with-40_1,0.261231
1_60-with-20_40,0.633886
1_60-with-1_90,-0.013333
1_60-with-1_100,-0.055000
1_60-with-30_10,0.264586
1_60-with-90_100,0.199158
1_60-with-70_100,0.236516
1_60-with-20_1,0.299433
1_60-with-30_1,0.258040
1_60-with-20_30,0.498757
1_60-with-20_100,0.409708
1_60-with-50_30,0.312810
1_60-with-70_60,0.286936
1_60-with-50_90,0.328770
1_60-with-90_90,0.215087
1_60-with-60_80,0.309496
1_60-with-20_50,0.768405
1_60-with-1_10,0.008000
1_60-with-20_90,0.563812
1_60-with-90_10,0.159553
1_60-with-1_70,0.120000
70_70-with-100_80,0.000000
70_70-with-60_10,-0.078646
70_70-with-90_1,-0.011030
70_70-with-60_30,0.019262
70_70-with-100_30,-0.007663
70_70-with-30_30,-0.033333
70_70-with-10_60,-0.014744
70_70-with-80_30,-0.014446
70_70-with-80_90,-0.069830
70_70-with-60_40,0.000000
70_70-with-10_70,-0.026833
70_70-with-50_10,-0.078087
70_70-with-90_40,-0.010690
70_70-with-70_90,-0.020000
70_70-with-60_60,0.013333
70_70-with-60_90,0.000000
70_70-with-40_10,-0.043644
70_70-with-10_20,-0.045419
70_70-with-70_50,-0.040000
70_70-with-20_60,0.007044
70_70-with-60_20,-0.031229
70_70-with-60_100,-0.018741
70_70-with-30_40,-0.011142
70_70-with-100_90,-0.035850
70_70-with-100_1,-0.026069
70_70-with-50_60,0.008165
70_70-with-40_80,-0.034286
70_70-with-40_20,-0.053149
70_70-with-40_40,-0.013333
70_70-with-60_1,-0.022890
70_70-with-80_20,-0.035132
70_70-with-30_60,-0.026186
70_70-with-30_80,-0.030551
70_70-with-80_60,0.026667
70_70-with-80_40,-0.043729
70_70-with-80_100,-0.024988
70_70-with-80_50,0.008729
70_70-with-90_70,-0.017889
70_70-with-80_80,-0.026667
70_70-with-60_50,-0.052372
70_70-with-50_40,-0.026726
70_70-with-50_100,-0.021381
70_70-with-50_50,-0.013333
70_70-with-50_70,0.035777
70_70-with-1_50,-0.287815
70_70-with-20_70,-0.014311
70_70-with-30_100,-0.003714
70_70-with-70_10,-0.036667
70_70-with-100_50,-0.040972
70_70-with-40_60,-0.011429
70_70-with-70_80,-0.020000
70_70-with-40_70,-0.011926
70_70-with-90_50,0.006667
70_70-with-100_70,-0.035777
70_70-with-80_10,-0.065539
70_70-with-10_30,-0.040972
70_70-with-50_80,-0.032660
