-50,0,50
-50,0,50
-50,0,50
-50,0,50
-50.003,0,50
-50.013,0,50
-50.064,0,50
-50.317,0,50
-51.048,0,50
-51.247,0,50
-51.247,0,49
-51.247,0,49
-51.247,0,49
-51.249,0,49
-51.257,0,49
-51.3,0,49
-51.339,0,49
-51.339,1,49
-51.339,1,49
-51.34,1,49
-51.341,1,49
-51.348,1,49
-51.383,1,49
-51.554,1,49
-52.143,1,49
-52.992,1,49
-53.017,1,49
-53.017,0,49
-53.017,0,49
-53.017,0,49
-53.019,0,49
-53.025,0,49
-53.057,0,49
-53.213,0,49
-53.779,0,49
-54.096,0,49
-54.096,0,48
-54.096,0,48
-54.096,0,48
-54.097,0,48
-54.102,0,48
-54.126,0,48
-54.223,0,48
-54.223,0,47
-54.223,0,47
-54.223,0,47
-54.224,0,47
-54.228,0,47
-54.25,0,47
-54.356,0,47
-54.486,0,47
-54.486,0,46
-54.486,0,46
-54.486,0,46
-54.487,0,46
-54.491,0,46
-54.509,0,46
-54.591,0,46
-54.591,0,45
-54.591,0,45
-54.591,0,45
-54.591,0,45
-54.595,0,45
-54.611,0,45
-54.689,0,45
-54.786,0,45
-54.786,0,44
-54.786,0,44
-54.787,0,44
-54.787,0,44
-54.79,0,44
-54.803,0,44
-54.866,0,44
-54.923,0,44
-54.923,0,43
-54.923,0,43
-54.923,0,43
-54.923,0,43
-54.925,0,43
-54.935,0,43
-54.954,0,43
-54.954,0,42
-54.954,0,42
-54.954,0,42
-54.954,0,42
-54.956,0,42
-54.964,0,42
-55.002,0,42
-55.111,0,42
-55.111,1,42
-55.111,1,42
-55.111,1,42
-55.111,1,42
-55.111,1,42
-55.11,1,42
-55.105,1,42
-55.099,1,42
-55.099,1,41
-55.099,1,41
-55.099,1,41
-55.099,1,41
-55.099,1,41
-55.095,1,41
-55.079,1,41
-55.065,1,41
-55.065,2,41
-55.065,2,41
-55.065,2,41
-55.064,2,41
-55.062,2,41
-55.051,2,41
-54.996,2,41
-54.994,2,41
-54.994,1,41
-54.994,1,41
-54.994,1,41
-54.994,1,41
-54.993,1,41
-54.991,1,41
-54.986,1,41
-54.986,2,41
-54.986,2,41
-54.986,2,41
-54.985,2,41
-54.983,2,41
-54.973,2,41
-54.92,2,41
-54.717,2,41
-54.717,3,41
-54.717,3,41
-54.717,3,41
-54.717,3,41
-54.714,3,41
-54.699,3,41
-54.626,3,41
-54.615,3,41
-54.615,2,41
-54.615,2,41
-54.615,2,41
-54.615,2,41
-54.613,2,41
-54.604,2,41
-54.602,2,41
-54.602,2,40
-54.602,2,40
-54.602,2,40
-54.602,2,40
-54.601,2,40
-54.601,2,39
-54.6,2,39
-54.6,2,39
-54.6,2,39
-54.597,2,39
-54.585,2,39
-54.585,2,38
-54.585,2,38
-54.585,2,38
-54.584,2,38
-54.581,2,38
-54.564,2,38
-54.489,2,38
-54.489,1,38
-54.489,1,38
-54.489,1,38
-54.488,1,38
-54.487,1,38
-54.479,1,38
-54.44,1,38
-54.423,1,38
-54.423,1,37
-54.423,1,37
-54.423,1,37
-54.423,1,37
-54.42,1,37
-54.41,1,37
-54.359,1,37
-54.259,1,37
-54.259,1,36
-54.259,1,36
-54.259,1,36
-54.258,1,36
-54.256,1,36
-54.243,1,36
-54.181,1,36
-54.161,1,36
-54.161,1,35
-54.16,1,35
-54.16,1,35
-54.16,1,35
-54.157,1,35
-54.141,1,35
-54.066,1,35
-53.751,1,35
-53.751,1,34
-53.751,1,34
-53.751,1,34
-53.751,1,34
-53.747,1,34
-53.733,1,34
-53.733,1,33
-53.733,1,33
-53.733,1,33
-53.732,1,33
-53.728,1,33
-53.708,1,33
-53.61,1,33
-53.604,1,33
-53.604,1,32
-53.604,1,32
-53.603,1,32
-53.602,1,32
-53.598,1,32
-53.575,1,32
-53.461,1,32
