-50,0,50
-50,0,50
-50,0,50
-50,0,50
-50.003,0,50
-50.013,0,50
-50.064,0,50
-50.317,0,50
-51.048,0,50
-52.076,0,50
-52.493,0,50
-52.493,0,49
-52.493,0,49
-52.494,0,49
-52.495,0,49
-52.502,0,49
-52.537,0,49
-52.708,0,49
-53.303,0,49
-54.162,0,49
-54.229,0,49
-54.229,0,48
-54.229,0,48
-54.229,0,48
-54.23,0,48
-54.235,0,48
-54.258,0,48
-54.373,0,48
-54.846,0,48
-55.409,0,48
-55.409,0,47
-55.409,0,47
-55.409,0,47
-55.41,0,47
-55.413,0,47
-55.428,0,47
-55.503,0,47
-55.847,0,47
-56.181,0,47
-56.181,1,47
-56.181,1,47
-56.181,1,47
-56.182,1,47
-56.182,1,47
-56.186,1,47
-56.206,1,47
-56.298,1,47
-56.344,1,47
-56.344,1,46
-56.344,1,46
-56.344,1,46
-56.344,1,46
-56.345,1,46
-56.346,1,46
-56.352,1,46
-56.379,1,46
-56.393,1,46
-56.393,1,45
-56.393,1,45
-56.393,1,45
-56.393,1,45
-56.393,1,45
-56.392,1,45
-56.387,1,45
-56.362,1,45
-56.35,1,45
-56.35,1,44
-56.35,1,44
-56.35,1,44
-56.35,1,44
-56.349,1,44
-56.346,1,44
-56.331,1,44
-56.263,1,44
-56.231,1,44
-56.231,1,43
-56.231,1,43
-56.231,1,43
-56.231,1,43
-56.23,1,43
-56.225,1,43
-56.202,1,43
-56.098,1,43
-56.05,1,43
-56.05,1,42
-56.05,1,42
-56.05,1,42
-56.049,1,42
-56.048,1,42
-56.042,1,42
-56.013,1,42
-55.878,1,42
-55.817,1,42
-55.817,1,41
-55.817,1,41
-55.817,1,41
-55.816,1,41
-55.815,1,41
-55.808,1,41
-55.772,1,41
-55.61,1,41
-55.54,1,41
-55.54,0,41
-55.54,0,41
-55.54,0,41
-55.54,0,41
-55.54,0,41
-55.543,0,41
-55.554,0,41
-55.607,0,41
-55.658,0,41
-55.658,0,40
-55.658,0,40
-55.658,0,40
-55.658,0,40
-55.658,0,40
-55.657,0,40
-55.654,0,40
-55.639,0,40
-55.625,0,40
-55.625,0,39
-55.625,0,39
-55.625,0,39
-55.625,0,39
-55.624,0,39
-55.621,0,39
-55.607,0,39
-55.54,0,39
-55.477,0,39
-55.477,1,39
-55.477,1,39
-55.477,1,39
-55.477,1,39
-55.475,1,39
-55.464,1,39
-55.412,1,39
-55.173,1,39
-55.076,1,39
-55.076,1,38
-55.076,1,38
-55.076,1,38
-55.076,1,38
-55.073,1,38
-55.062,1,38
-55.007,1,38
-54.755,1,38
-54.657,1,38
-54.657,1,37
-54.657,1,37
-54.657,1,37
-54.656,1,37
-54.654,1,37
-54.642,1,37
-54.584,1,37
-54.319,1,37
-54.22,1,37
-54.22,1,36
-54.22,1,36
-54.22,1,36
-54.22,1,36
-54.217,1,36
-54.205,1,36
-54.144,1,36
-53.864,1,36
-53.766,1,36
-53.766,1,35
-53.766,1,35
-53.766,1,35
-53.766,1,35
-53.763,1,35
-53.75,1,35
-53.686,1,35
-53.392,1,35
-53.295,1,35
-53.295,0,35
-53.295,0,35
-53.295,0,35
-53.295,0,35
-53.295,0,35
-53.294,0,35
-53.29,0,35
-53.273,0,35
-53.258,0,35
-53.258,1,35
-53.258,1,35
-53.258,1,35
-53.258,1,35
-53.256,1,35
-53.246,1,35
-53.196,1,35
-52.97,1,35
-52.896,1,35
-52.896,1,34
-52.896,1,34
-52.896,1,34
-52.896,1,34
-52.893,1,34
-52.882,1,34
-52.826,1,34
-52.571,1,34
-52.493,1,34
-52.493,1,33
-52.493,1,33
-52.493,1,33
-52.493,1,33
-52.49,1,33
-52.478,1,33
-52.416,1,33
-52.134,1,33
-52.055,1,33
-52.055,2,33
-52.055,2,33
-52.054,2,33
-52.054,2,33
